"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99"
"31",1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3
"32",1,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3
"33",1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0
"34",1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0
"35",1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3,0,0,1,0
"36",0,0,0,0,1,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,0
"37",0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,0
"38",0,0,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0
"39",0,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0
"40",1,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0
"41",1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"42",1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
"43",1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1
"44",1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1
"45",1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
"46",1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
"47",1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
"48",1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1
"49",1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1
"50",1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1
"51",1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,1,1
"52",1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1
"53",1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,3
"54",1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0
"55",1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,1,1,0,0,1,0
"56",1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0
"57",0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0
"58",0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0
"59",0,1,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0
"60",1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"61",1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,0
"62",1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
"63",1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1
"64",1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
"65",1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,3,0,3,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1
"66",1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,3,0,3,1,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
